drug,agegroup,freq,match,rule,pubs_index
Azelastine Hydrochloride/Fluticasone Propionate,3-10,4744.333333333333,1,ingredient:azelastine,1597.0
Azelastine Hydrochloride/Fluticasone Propionate,11-17,10229.333333333334,1,ingredient:azelastine,1595.0
Azelastine Hydrochloride/Fluticasone Propionate,11-17,10229.333333333334,1,ingredient:azelastine,1596.0
Azelastine Hydrochloride/Fluticasone Propionate,11-17,10229.333333333334,1,ingredient:azelastine,1597.0
Azilsartan Medoxomil,0-2,0.0,1,exact_full,2891.0
Azilsartan Medoxomil,3-10,0.0,1,exact_full,2891.0
Azilsartan Medoxomil,11-17,5.0,1,exact_full,2891.0
Azilsartan Medoxomil/Chlorthalidone,0-2,0.0,1,ingredient:azilsartan medoxomil,2891.0
Azilsartan Medoxomil/Chlorthalidone,0-2,0.0,1,ingredient:chlorthalidone,315.0
Azilsartan Medoxomil/Chlorthalidone,3-10,0.0,1,ingredient:azilsartan medoxomil,2891.0
Azilsartan Medoxomil/Chlorthalidone,3-10,0.0,1,ingredient:chlorthalidone,315.0
Azilsartan Medoxomil/Chlorthalidone,11-17,0.5,1,ingredient:azilsartan medoxomil,2891.0
Azilsartan Medoxomil/Chlorthalidone,11-17,0.5,1,ingredient:chlorthalidone,315.0
Azithromycin,0-2,236201.5,1,exact_full,1599.0
Azithromycin,0-2,236201.5,1,exact_full,1600.0
Azithromycin,3-10,745943.0,1,exact_full,1599.0
Azithromycin,3-10,745943.0,1,exact_full,1600.0
Azithromycin,11-17,745695.5,1,exact_full,1599.0
Azithromycin,11-17,745695.5,1,exact_full,1600.0
Aztreonam,0-2,42.0,1,exact_full,123.0
Aztreonam,3-10,659.0,1,exact_full,123.0
Aztreonam,11-17,1544.0,1,exact_full,123.0
Bacitracin,0-2,537.75,1,exact_full,124.0
Bacitracin,0-2,537.75,1,exact_full,125.0
Bacitracin,0-2,537.75,1,exact_full,126.0
Bacitracin,0-2,537.75,1,exact_full,127.0
Bacitracin,3-10,950.0,1,exact_full,124.0
Bacitracin,3-10,950.0,1,exact_full,125.0
Bacitracin,3-10,950.0,1,exact_full,126.0
Bacitracin,3-10,950.0,1,exact_full,127.0
Bacitracin,11-17,743.0,1,exact_full,124.0
Bacitracin,11-17,743.0,1,exact_full,125.0
Bacitracin,11-17,743.0,1,exact_full,126.0
Bacitracin,11-17,743.0,1,exact_full,127.0
Bacitracin Zinc,0-2,46.25,1,exact_base,124.0
Bacitracin Zinc,0-2,46.25,1,exact_base,125.0
Bacitracin Zinc,0-2,46.25,1,exact_base,126.0
Bacitracin Zinc,0-2,46.25,1,exact_base,127.0
Bacitracin Zinc,3-10,45.25,1,exact_base,124.0
Bacitracin Zinc,3-10,45.25,1,exact_base,125.0
Bacitracin Zinc,3-10,45.25,1,exact_base,126.0
Bacitracin Zinc,3-10,45.25,1,exact_base,127.0
Bacitracin Zinc,11-17,41.5,1,exact_base,124.0
Bacitracin Zinc,11-17,41.5,1,exact_base,125.0
Bacitracin Zinc,11-17,41.5,1,exact_base,126.0
Bacitracin Zinc,11-17,41.5,1,exact_base,127.0
